Date,Close,Open,High,Low
,SPLRCD,SPLRCD,SPLRCD,SPLRCD
2019.1.4,798.52,781.56,804.07,780.65
2019.1.3,771.54,783.19,784.78,770.51
2019.1.2,788.75,768.82,793.26,766.81
2018.12.31,781.5,780.55,785.14,774.07
2018.12.28,773.06,774.6,785.22,765.53
2018.12.27,770.75,761.44,770.91,740.91
2018.12.26,768.89,729.77,768.93,729.47
2018.12.24,723.47,731.04,741.27,720.44
2018.12.21,738.36,761.59,770.16,735.78
2018.12.20,757.9,770.87,774.95,747.6
2018.12.19,775.35,793.3,806.84,771.48
2018.12.18,793.03,791.58,800.65,786.33
2018.12.17,784.91,800,804.6,779.71
2018.12.14,807.72,815.77,822.64,805.31
2018.12.13,823.98,831.59,834.08,819.17
2018.12.12,827.61,826.84,838.79,826.61
2018.12.11,818.98,830.39,833.36,812.59
2018.12.10,818.62,816.76,822.67,801.14
2018.12.7,817.53,842.5,849.06,815.98
2018.12.6,843.47,823.3,843.48,818.66
2018.12.4,838.35,868.12,872.36,837.36
2018.12.3,872.44,873.82,876.4,866.85
2018.11.30,853.59,846.86,854.79,844.75
2018.11.29,847.71,851.22,853.34,842.28
2018.11.28,851.37,830.7,851.84,826.15
2018.11.27,824.77,819.25,826.23,816.82
2018.11.26,822.81,811.91,823.84,811.62
2018.11.23,802.04,803.72,807.53,801.99
2018.11.21,805.62,808.5,813.44,804.96
2018.11.20,797.62,788.79,809.74,786.69
2018.11.19,815.36,835.13,837.53,812.76
2018.11.16,838.11,832.98,841.04,829.35
2018.11.15,842.66,835.61,844.65,820.37
2018.11.14,842.58,857.62,864.06,840.52
2018.11.13,850.61,853.06,860.44,847.02
2018.11.12,850.89,868.87,871.1,849.42
2018.11.9,871.01,879.44,880.26,866.75
2018.11.8,884.23,881.59,889.16,877.29
2018.11.7,883.91,864.22,884.61,862.56
2018.11.6,857.13,851.48,859.9,850.6
2018.11.5,852.52,852.66,854.64,843.32
2018.11.2,854.04,858.57,864.89,845.36
2018.11.1,850.53,836.45,851.87,831.41
2018.10.31,831.97,831.18,841.1,829.03
2018.10.30,818.63,802.14,819.45,800.67
2018.10.29,808.68,830.81,835.6,795.27
2018.10.26,821.21,824.51,834.7,811.5
2018.10.25,851.45,833.42,856.22,830.82
2018.10.24,823.39,851.57,855.06,821.89
2018.10.23,851.57,839.99,854.46,832.49
2018.10.22,852.55,853.47,857.4,846.91
2018.10.19,848.51,857.94,862.33,845.3
2018.10.18,856.17,872.22,873.1,853.83
2018.10.17,874.58,880.92,880.92,865.52
2018.10.16,880.65,867.69,881.76,863.16
2018.10.15,861.52,866.04,869.02,856.6
2018.10.12,865.58,866.94,870.91,852.87
2018.10.11,847.38,861.34,868.05,838.63
2018.10.10,862,895.14,895.14,861.81
2018.10.9,895.51,896.46,906.98,894.51
2018.10.8,897.55,893.83,902.79,887.16
2018.10.5,897.19,905.72,908.45,889.2
2018.10.4,904.26,917.86,918.98,900.82
2018.10.3,918.97,926.33,928.77,918.96
2018.10.2,922.97,935.68,935.76,922.97
2018.10.1,936.39,943.72,946.29,936.39
2018.9.28,938.23,938.3,943.37,937.38
2018.9.27,939.41,935.61,941.71,934.74
2018.9.26,934.36,933.32,941.86,931.86
2018.9.25,932.54,929.46,932.89,927.8
2018.9.24,927.08,927.9,928.5,920.96
2018.9.21,932.39,936.99,940.35,930.86
2018.9.20,935.01,933.08,936.77,931.56
2018.9.19,928.87,929.97,931.18,925.07
2018.9.18,928.58,918.08,929.62,917.86
2018.9.17,916.92,926.64,926.64,916.15
2018.9.14,928.72,932.75,933.59,924.79
2018.9.13,931.39,932.7,935.11,930.01
2018.9.12,930.72,929.6,931.08,922.69
2018.9.11,928.69,919.48,929.38,917.88
2018.9.10,921.12,923.28,925.03,919.07
2018.9.7,917.89,914,923.72,913.53
2018.9.6,918.19,923.72,925.92,914.26
2018.9.5,921.26,930.27,930.27,920.45
2018.9.4,931.51,929.22,933.1,924.62
2018.8.31,929.23,925.55,931.03,925.55
2018.8.30,925.79,929.1,931.34,922.91
2018.8.29,931.43,923.17,931.9,921.71
2018.8.28,921.11,921.74,922.5,918.06
2018.8.27,919.46,918.17,920.92,917.47
2018.8.24,913.06,908.96,914.7,908.78
2018.8.23,907.67,909.94,913.13,906.64
2018.8.22,909.36,908.83,913.66,908.28
2018.8.21,908.3,903.49,911.33,903.39
2018.8.20,900.29,896.96,901.64,895.28
2018.8.17,894.78,893.26,896.33,888.74
2018.8.16,893.72,895.24,898.35,893.04
2018.8.15,889.71,895.74,895.74,884.46
2018.8.14,900.68,896.58,901.97,894.32
2018.8.13,892.17,897.96,899.97,891.92
2018.8.10,896.78,899.62,900.83,894.46
2018.8.9,904.24,899.27,907.41,899.17
2018.8.8,900.79,899.91,902.32,897.93
2018.8.7,899.7,896.92,901.34,896.16
2018.8.6,895.72,890.37,896.88,888.19
2018.8.3,889.73,888.69,891.23,887.08
2018.8.2,886.78,878.19,887.46,875.41
2018.8.1,881.23,884.05,886.92,877.16
2018.7.31,885.15,882.76,888.9,878.86
2018.7.30,881.28,888.61,889.71,878.7
2018.7.27,888.25,901.88,902.52,884.49
2018.7.26,890.68,894.15,897.3,888.72
2018.7.25,895.18,887.16,895.35,883.59
2018.7.24,889.02,897.01,898.28,886.73
2018.7.23,891.51,891.92,893.26,886.85
2018.7.20,892.43,896.74,897.96,892.11
2018.7.19,896.45,896.31,901.79,895.95
2018.7.18,898.35,899.49,901.83,895.8
2018.7.17,899.06,888.1,901.19,888.06
2018.7.16,898.17,898.14,899.79,894.96
2018.7.13,896.45,894.3,897.54,893.08
2018.7.12,894.21,890.21,894.77,887.84
2018.7.11,888.23,886.39,890.03,884.08
2018.7.10,890.26,888.77,891.14,886.25
2018.7.9,888.27,882.62,888.34,881.57
2018.7.6,878.01,871.31,879.1,869.5
2018.7.5,871.29,870.74,872.54,864.51
2018.7.3,866.45,874.29,875.28,865.61
2018.7.2,871.65,863.56,871.67,861.64
2018.6.29,870.23,874.58,878.65,870.23
2018.6.28,868.77,863.44,870.85,858.73
2018.6.27,862.22,876.67,880.26,862.22
2018.6.26,873.46,870.53,876.24,868.22
2018.6.25,867.52,881.99,882.23,862.38
2018.6.22,886.81,892.64,893.14,886.1
2018.6.21,888.02,895.7,896.44,886.67
2018.6.20,894.32,895.18,897.11,891.43
2018.6.19,890.09,884.54,890.22,881.92
2018.6.18,891.39,886.72,893.41,885.6
2018.6.15,893.11,889.06,893.29,886.73
2018.6.14,891.01,885.69,891.51,885.69
2018.6.13,882.08,881.74,886.9,880.76
2018.6.12,880.9,878.32,882.5,877.71
2018.6.11,876.48,873.72,878.64,873.55
2018.6.8,873.51,869.24,874.2,867.72
2018.6.7,871.3,871.46,874.61,868.65
2018.6.6,869.77,863.17,869.77,859.59
2018.6.5,861.09,856.04,861.95,855.07
2018.6.4,856.18,849.98,856.36,849.29
2018.6.1,846.58,843.87,847.47,843.47
2018.5.31,840.76,845.06,845.27,838.04
2018.5.30,844.75,840.57,845.83,839.29
2018.5.29,837.77,839.22,843.66,834.35
2018.5.25,844.49,842.57,847.3,841.81
2018.5.24,842.92,839.68,844.27,836.06
2018.5.23,841.19,831.82,841.19,831.74
2018.5.22,834.83,841.93,843.74,834.45
2018.5.21,838.85,837.93,840.95,836.05
2018.5.18,834.25,835.22,835.78,832.37
2018.5.17,835.24,837.14,841.15,833.11
2018.5.16,837.94,832.89,839.73,832.89
2018.5.15,831.02,831.76,831.76,827.37
2018.5.14,836.11,835.97,838.83,835.18
2018.5.11,834.81,833.25,835.64,832.03
2018.5.10,832.93,829.2,833.59,828.94
2018.5.9,830.01,829.05,830.38,823.17
2018.5.8,827.12,828.46,830.3,822.7
2018.5.7,830.82,831.23,832.38,827.67
2018.5.4,827.84,814.25,829.77,812.64
2018.5.3,817.16,817.7,819.16,806.79
2018.5.2,820.78,825.06,828.18,819.96
2018.5.1,826.64,822.84,826.78,816.26
2018.4.30,825.31,832.7,836.6,825.29
2018.4.27,828.41,836.9,836.9,826.57
2018.4.26,824.27,817.18,826.46,814.91
2018.4.25,811.39,807.23,813.59,800
2018.4.24,808.32,826.45,826.68,804.21
2018.4.23,821.3,822.62,826.6,816.48
2018.4.20,819.52,828.56,829.53,816.26
2018.4.19,827.99,831.42,832.73,824.1
2018.4.18,831.02,829.46,834.77,829.41
2018.4.17,826.94,821,828.4,819.73
2018.4.16,811.76,810.86,814.82,807.11
2018.4.13,805.73,813.69,815.89,802.94
2018.4.12,810.32,811.27,814.98,807.53
2018.4.11,806.71,806.97,814.16,805.93
2018.4.10,809.31,808.82,810.66,802.37
2018.4.9,799.63,806.87,811.8,798.83
2018.4.6,801.62,812.53,818.34,796.55
2018.4.5,819.16,814.58,821.67,810.53
2018.4.4,808.11,781.36,809.74,780.86
2018.4.3,793.72,788.69,797.81,782.48
2018.4.2,784.11,801.77,802.3,776.47
2018.3.29,806.97,795.06,810.6,790.63
2018.3.28,795.59,799.83,806.04,790.14
2018.3.27,805.55,825.19,826.48,800.55
2018.3.26,821.28,809.84,822.04,803.04
2018.3.23,798.05,815.89,819.86,797.81
2018.3.22,813.95,824.72,827.18,813.67
2018.3.21,831.6,832.37,837.77,829.06
2018.3.20,832.34,829.16,833.33,828.47
2018.3.19,827.25,834.1,834.65,821.39
2018.3.16,838.17,839.21,843.12,838.1
2018.3.15,838.59,839.94,842.96,837.2
2018.3.14,839.14,844.72,845.7,837.41
2018.3.13,840.79,850.77,852.87,839.38
2018.3.12,846.67,846.82,850.12,844.81
2018.3.9,844.2,835.8,844.2,834.51
2018.3.8,831.15,831.58,832.53,828.53
2018.3.7,828.68,826.01,830.77,822.11
2018.3.6,834.82,832.48,835.07,827.33
2018.3.5,828.88,817.1,830.71,814.41
2018.3.2,819.61,809.17,820.62,805.51
2018.3.1,818.88,828.43,832.2,810.23
2018.2.28,827.35,835.59,839.05,827.34
2018.2.27,831.4,848.57,848.79,831.4
2018.2.26,849.41,845.82,849.43,843.56
2018.2.23,842.13,835.11,842.2,831.77
2018.2.22,831.05,833.56,837.05,828.49
2018.2.21,830.2,835.2,843,830.06
2018.2.20,831.27,831.99,839.98,828.05
2018.2.16,833.96,835.12,840.33,831.93
2018.2.15,837.65,834.78,837.67,826.56
2018.2.14,830.18,814.08,831.91,813.41
2018.2.13,817.46,810.73,819.26,809.21
2018.2.12,813.29,809.87,817.6,801.77
2018.2.9,802.49,803.56,808.91,772.56
2018.2.8,796.89,831.7,832.11,796.58
2018.2.7,830.23,832.89,844.78,830.17
2018.2.6,832.52,798.27,834.32,794.5
2018.2.5,812.31,834.47,845.21,806.23
2018.2.2,841.07,855.08,859.33,838.52
2018.2.1,848.64,853.86,859.29,847.94
2018.1.31,857.88,864.92,867.86,856.32
2018.1.30,860.86,859.98,864.13,855.8
2018.1.29,865.56,866.27,870.21,863.38
2018.1.26,868,861.8,868,859.28
2018.1.25,859.57,863.61,864.32,855.73
2018.1.24,860.76,860.94,865.66,853.3
2018.1.23,857.29,853.87,858.17,852.94
2018.1.22,850,841.79,850.03,840.28
2018.1.19,840.83,838.17,840.86,834.94
2018.1.18,833.59,834.25,835.28,831.48
2018.1.17,834,833.77,835.88,829.01
2018.1.16,830.42,841.16,844.01,828.33
2018.1.12,836.2,827,836.55,826.52
2018.1.11,825.61,813.85,825.61,813.81
2018.1.10,812.42,810.15,813.31,808.1
2018.1.9,812.55,814.25,814.78,810.25
2018.1.8,811.59,810.83,812.85,809.83
2018.1.5,810.9,807.35,810.9,805.98
2018.1.4,804.02,803.4,804.58,799.97
2018.1.3,801.46,798.77,802.02,798.72
2018.1.2,797.21,789.58,797.4,789.58
2017.12.29,785.33,790.98,791.66,785.33
2017.12.28,790.56,790.29,790.65,788.96
2017.12.27,788.59,790.68,790.86,787.75
2017.12.26,790.11,788.24,790.7,787.98
2017.12.22,788.32,788.07,788.67,786.86
2017.12.21,789.68,785.82,791.57,785.56
2017.12.20,784.76,788.73,789.34,784.32
2017.12.19,786.3,788.68,788.74,785.02
2017.12.18,786.97,784.91,788.59,784.43
2017.12.15,780.76,779.39,782.36,778.53
2017.12.14,776.6,775.37,779.28,774.74
2017.12.13,774.48,775.37,776.36,773.47
2017.12.12,774.04,775.43,776.3,773.77
2017.12.11,773.85,772.59,773.88,770.92
2017.12.8,771.92,771.07,773.48,770
2017.12.7,768.58,766.81,770.14,765.18
2017.12.6,766.79,771.91,772.18,766.57
2017.12.5,772.1,777.91,777.91,771.75
2017.12.4,776.75,774.66,781.51,774.66
2017.12.1,767.92,766.29,769.95,756.85
2017.11.30,767.82,764.99,771.05,763.44
2017.11.29,764.4,762.1,766.22,760.42
2017.11.28,761.08,754.45,761.31,753.19
2017.11.27,752.9,754.86,756.02,751.61
2017.11.24,752.31,751.98,752.78,751.25
2017.11.22,750.73,750.19,752.08,749.71
2017.11.21,749.96,747.53,750.47,746.36
2017.11.20,745.47,744.85,746.99,744
2017.11.17,744.25,742.89,745.25,742
2017.11.16,740.68,735.99,741.32,735.3
2017.11.15,734.76,734.4,737.09,730.59
2017.11.14,738.04,734.73,738.08,733.01
2017.11.13,737.31,733.43,739.02,733.34
2017.11.10,734.96,732.67,735.92,732.67
2017.11.9,732.45,727.02,733.55,726.69
2017.11.8,731.24,729.94,731.83,728.83
2017.11.7,730.82,734.2,736.53,729.6
2017.11.6,734.88,729.46,735.41,729.05
2017.11.3,729.51,725.83,730.1,724.69
2017.11.2,726.86,730.58,730.9,724.29
2017.11.1,732.48,733.68,736.59,732.09
2017.10.31,731.97,732.36,733.64,731.37
2017.10.30,732.3,732.17,733.73,730.38
2017.10.27,735.17,728.8,735.5,725.55
2017.10.26,723.6,720.87,726.22,720.58
2017.10.25,721.24,722.24,723.58,717.18
2017.10.24,724.01,723.19,724.91,722.9
2017.10.23,722.01,727.68,728.7,721.62
2017.10.20,727.03,728.12,728.97,726.33
2017.10.19,725.53,722.99,725.56,720.81
2017.10.18,725.6,727.95,728.38,725.45
2017.10.17,727.45,726.57,728.82,725.73
2017.10.16,727.18,726.84,727.37,724.88
2017.10.13,725.85,724.7,726.79,723.16
2017.10.12,722.7,725.33,725.33,721.09
2017.10.11,727.53,727.44,728.02,725.64
2017.10.10,727.01,729.23,730.55,725.38
2017.10.9,727.8,731.45,731.49,727.05
2017.10.6,730.37,728.07,731.11,727.95
2017.10.5,729.24,725.9,729.52,725.5
2017.10.4,725.17,721.3,725.76,721.3
2017.10.3,721.37,719.52,721.6,719.09
2017.10.2,718.76,718.63,720.22,717.21
2017.9.29,717.47,715.36,718.15,714.49
2017.9.28,714.83,714.03,715.33,713.38
2017.9.27,715.15,712.76,716.88,710.29
2017.9.26,711.33,713.72,714.96,710.08
2017.9.25,711.75,712.36,714.44,709.26
2017.9.22,713.19,710.42,713.49,710.42
2017.9.21,711.62,713.2,713.48,710.65
2017.9.20,713.34,711.6,713.63,709.4
2017.9.19,710.84,711.77,712.6,708.05
2017.9.18,711.19,715.31,716.56,709.81
2017.9.15,714.22,715.39,716.62,713.47
2017.9.14,715.87,718.69,719.06,715.62
2017.9.13,719.79,714.92,719.85,714.86
2017.9.12,714.66,713.46,715.68,712.31
2017.9.11,711.56,710.83,712.3,709.84
2017.9.8,707.77,709.75,709.75,706.62
2017.9.7,710.29,718.49,718.94,708.66
2017.9.6,716.39,714.04,717.57,711.95
2017.9.5,712.46,714.71,716.28,708.34
2017.9.1,715.39,714.05,716.56,714.05
2017.8.31,712.13,710.7,712.74,710.15
2017.8.30,708.61,703.93,709.62,703.56
2017.8.29,703.71,700.31,704.69,699.52
2017.8.28,705.05,706.31,706.97,703.9
2017.8.25,704.38,704.7,707.3,703.22
2017.8.24,702.58,707.45,709.37,701.71
2017.8.23,704.37,705.39,706.82,703.09
2017.8.22,710.33,704.73,711.13,704.73
2017.8.21,702.98,701.45,703.79,698.8
2017.8.18,701.68,703.49,705.48,700.95
2017.8.17,705.1,714.74,715.27,705.06
2017.8.16,716.31,715.73,718.06,713.72
2017.8.15,713.1,719.43,719.43,712.94
2017.8.14,719.57,718.49,721.99,718.39
2017.8.11,714.66,711.4,716.07,711.36
2017.8.10,710.99,718.87,719.83,710.92
2017.8.9,721.96,717.37,722.17,716.19
2017.8.8,725.37,726.04,729.71,723.86
2017.8.7,725.68,725.22,726.8,724.32
2017.8.4,724.33,724.67,724.72,721.36
2017.8.3,724.15,726.21,727.74,723.74
2017.8.2,726.31,727.13,727.95,721.67
2017.8.1,728.23,729.16,729.45,725.71
2017.7.31,726.65,730.22,730.43,724.27
2017.7.28,727.11,725.62,727.87,724.12
2017.7.27,732.53,732.13,736.32,726.33
2017.7.26,727.46,727.99,728.8,726.51
2017.7.25,727.59,725.44,729.43,723.87
2017.7.24,722.24,724.69,724.69,721.69
2017.7.21,724.96,722.34,725,721.79
2017.7.20,724.14,727.12,727.28,722.16
2017.7.19,726.04,723.97,726.89,723.46
2017.7.18,722.36,719.54,722.7,718.23
2017.7.17,719.36,718.1,720.52,718.04
2017.7.14,717.53,716.8,718.46,714.39
2017.7.13,715.53,715.6,718.07,714.8
2017.7.12,714.97,713.47,716.28,713.46
2017.7.11,709.66,710.44,710.92,705.97
2017.7.10,711.06,709.83,712.41,708.24
2017.7.7,709.49,705.13,710.28,705.02
2017.7.6,703.68,706.75,707.06,703.02
2017.7.5,711.01,713.3,713.3,707.82
2017.7.3,712.74,716.26,719.03,712.74
2017.6.30,714.06,713.57,716.59,712.21
2017.6.29,710.09,715.4,716.02,704.65
2017.6.28,717.03,712.24,717.77,711.42
2017.6.27,710.02,714.22,716.74,710.02
2017.6.26,715.34,715.52,717.63,713.26
2017.6.23,713.32,713.78,713.78,710.68
2017.6.22,713.99,715.72,716.45,713.84
2017.6.21,715.28,715.26,716.61,713.04
