Date,Selected_Assets
2023-11-13,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'Gold', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'US3M', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-14,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'USDCNY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-15,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'Gold', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Shanghai', 'SKHynix', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-16,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'SKHynix', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-17,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'Gold', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'NYSE', 'Palladium', 'QQQ', 'SKHynix', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-20,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-21,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-22,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-24,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Shanghai', 'SKHynix', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-27,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-28,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'FTSE', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-29,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'SKHynix', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-11-30,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'Swedish.Consumer.Products.and.Services.GI', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-01,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'US3M', 'USDCNY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-04,"['Aluminium', 'Brent', 'BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'Swedish.Consumer.Products.and.Services.GI', 'US3M', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-05,"['Brent', 'BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'Swedish.Consumer.Products.and.Services.GI', 'US3M', 'US5Y', 'USDCNY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-06,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'US5Y', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-07,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'US5Y', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-08,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'US3M', 'US5Y', 'USDCNY', 'USDJPY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-11,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'EUR_KRW', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'US5Y', 'USDCNY', 'WHEAT', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-12,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'US3M', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-13,"['Brent', 'BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-14,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-15,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'US3M', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-18,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'SKHynix', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-19,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'OMX', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'US3M', 'US5Y', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-20,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'JPY_KRW', 'KOSDAQ', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'Soybeans', 'US3M', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-21,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'SKHynix', 'US5Y', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-22,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-26,"['Aluminium', 'BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'JPY_KRW', 'KOSPI', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'Silver', 'SKHynix', 'Soybeans', 'US5Y', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-27,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-28,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2023-12-29,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-02,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-03,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-04,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-05,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-08,"['BTC', 'COCOA', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-09,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-10,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-11,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-12,"['Aluminium', 'BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'Samsung', 'Shanghai', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-16,"['Aluminium', 'BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'JPY_KRW', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'Samsung', 'Shanghai', 'US10Y', 'US5Y', 'USDCNY', 'USDJPY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-17,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-18,"['BTC', 'COCOA', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-19,"['BTC', 'COCOA', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-22,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-23,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-24,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Shanghai', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-25,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Shanghai', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-26,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Shanghai', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-29,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Shanghai', 'US5Y', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-30,"['BTC', 'COCOA', 'COFFEE', 'Corn', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'US5Y', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-01-31,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'Hyundai', 'IWM', 'KOSPI200', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'US5Y', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-02-01,"['Aluminium', 'BTC', 'COCOA', 'Gold', 'HangSeng', 'IWM', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'US5Y', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-02-02,"['Aluminium', 'BTC', 'COCOA', 'COFFEE', 'Gold', 'HangSeng', 'IWM', 'KOSDAQ', 'KOSPI200', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'Palladium', 'QQQ', 'Samsung', 'Shanghai', 'US5Y', 'USDCNY', 'USDJPY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
